"","Units","MeterInformation_fk","Permit_Ref","Inspection_Date","Meter_Reading","Fixed_Zeros","Multiplier","NumberOfDials","Prev_insp_date","Prev_meter_read","Volume_Used","Use_Period","PermitList_fk","WR_Number","Latitude","Longitude","BUCode","count_permits","cf","converted_use_rate_AFD"
"502","Acre-Inches","nqMHs2Lmwooi","vGjPSFFQ4UIZ",2021-10-15,659259,0,0.01,6,2020-10-07,496699,1625.6,373,"vGjPSFFQ4UIZ","P28271.0W",41.33537,-104.18208,"IRR_GW",1,12,0.363181411974978
"503","Acre-Inches","nSsW-Sz4x5AC","uSsCoZIOc9ba",2020-10-13,635680,0,0.01,6,2019-11-13,467383,1682.97,335,"uSsCoZIOc9ba","P1380.0W",41.01511,-104.232,"IRR_GW",1,12,0.418649253731343
"504","Acre-Inches","nSsW-Sz4x5AC","uSsCoZIOc9ba",2021-10-11,831928,0,0.01,6,2020-10-13,635680,1962.48,363,"uSsCoZIOc9ba","P1380.0W",41.01511,-104.232,"IRR_GW",1,12,0.450523415977961
"505","Acre-Inches","qEufxGN8UvXV","HPU73ab9BCVK, LUaxoYe0zh0i, DerGHo77CAIf",2021-10-11,997745,0,0.01,6,2020-10-13,756485,2412.6,363,"HPU73ab9BCVK","P127.0G",41.00772,-104.255,"IRR_GW",3,12,0.553856749311295
"506","Acre-Inches","qEufxGN8UvXV","HPU73ab9BCVK, LUaxoYe0zh0i, DerGHo77CAIf",2021-10-11,997745,0,0.01,6,2020-10-13,756485,2412.6,363,"LUaxoYe0zh0i","P82386.0W",41.00772,-104.255,"IRR_GW",3,12,0.553856749311295
"507","Acre-Inches","GM9YfevdKjyP","tnYmxysGGHfF",2020-10-26,884558,0,0.01,6,2019-12-04,615620,2689.38,327,"tnYmxysGGHfF","P344.0C",41.14705,-104.11822,"IRR_GW",1,12,0.685366972477064
"508","Acre-Inches","GM9YfevdKjyP","tnYmxysGGHfF",2021-10-07,91433,0,0.01,6,2020-10-26,884558,2068.75,346,"tnYmxysGGHfF","P344.0C",41.14705,-104.11822,"IRR_GW",1,12,0.498253853564547
"509","Acre-Inches","GOpN4dEwyzSX","eoSvZ-b77cmH",2021-09-29,594494,0,0.01,6,2020-10-01,301614,2928.8,363,"eoSvZ-b77cmH","P29638.0W",41.40553,-104.09193,"IRR_GW",1,12,0.672359963269054
"510","Acre-Inches","GOpN4dEwyzSX","eoSvZ-b77cmH",2020-10-01,301614,0,0.01,6,2019-11-06,983384,3182.3,330,"eoSvZ-b77cmH","P29638.0W",41.40553,-104.09193,"IRR_GW",1,12,0.803611111111111
"511","Acre-Inches","NUI1_Kqu8KqC","ClmqUCzKSBYN, --9rhWrc5Cj2, rSvhRA6m5iZY",2021-10-15,298041,0,0.01,6,2020-10-22,973004,3250.37,358,"rSvhRA6m5iZY","P189567.0W",41.3762,-104.164,"IRR_GW",3,12,0.756603817504656
"512","Acre-Inches","NVsH56Zo1TID","sXTCqWZyW9Yl",2020-11-04,582479,0,0.01,6,2020-02-21,421893,1605.86,257,"sXTCqWZyW9Yl","P31335.0W",41.30285,-104.21507,"IRR_GW",1,12,0.520706874189365
"513","Acre-Inches","UVjHy7w2UGyI","vA0Cn6FkiHqg",2021-10-18,291857,0,0.01,6,2020-10-19,235325,565.32,364,"vA0Cn6FkiHqg","P171.0C",41.14532,-104.16837,"IRR_GW",1,12,0.129423076923077
"514","Acre-Inches","Qh1TxpDoN7IY","n_xq3biOm0OZ, 8nxoQuvEhwHm",2021-10-15,107648,0,0.01,6,2020-10-22,838521,2691.27,358,"n_xq3biOm0OZ","P2349.0W",41.37632,-104.183,"IRR_GW",2,12,0.626459497206704
"515","Acre-Inches","Qh1TxpDoN7IY","n_xq3biOm0OZ, 8nxoQuvEhwHm",2021-10-15,107648,0,0.01,6,2020-10-22,838521,2691.27,358,"8nxoQuvEhwHm","P165190.0W",41.37632,-104.183,"IRR_GW",2,12,0.626459497206704
"516","Acre-Inches","nYlTNVMnAZDw","OsVeQQY3Y_uX, seHB1CfqErVm",2021-10-07,862072,0,0.01,6,2020-10-08,678442,1836.3,364,"OsVeQQY3Y_uX","P2127.0W",41.40842,-104.10802,"IRR_GW",2,12,0.420398351648352
"517","Acre-Inches","o3UvIGYFVkBV","I3Z-FevEZHqO",2022-01-03,173,0,0.01,6,2020-11-17,173,0,412,"I3Z-FevEZHqO","P19077.0W",41.26733,-104.28653,"IRR_GW",1,12,0
"518","Acre-Inches","GYKQfHNcm3Mp","SNWqyGKVGYPv, TANuc3Iei8nO",2021-09-30,317668,0,0.01,6,2020-10-21,954783,3628.85,344,"SNWqyGKVGYPv","P28788.0W",41.1628,-104.54614,"IRR_GW",2,12,0.879081879844961
"519","Acre-Inches","GYKQfHNcm3Mp","SNWqyGKVGYPv, TANuc3Iei8nO",2021-09-30,317668,0,0.01,6,2020-10-21,954783,3628.85,344,"TANuc3Iei8nO","P31940.0W",41.1628,-104.54614,"IRR_GW",2,12,0.879081879844961
"520","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2021-10-07,424646,0,0.01,6,2020-10-02,105064,3195.82,370,"jAy0DROShpAi","P26389.0W",41.36866,-104.083,"IRR_GW",4,12,0.719779279279279
"521","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2021-10-07,424646,0,0.01,6,2020-10-02,105064,3195.82,370,"e3N_aActYKjn","P31859.0W",41.36866,-104.083,"IRR_GW",4,12,0.719779279279279
"522","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2021-10-07,424646,0,0.01,6,2020-10-02,105064,3195.82,370,"FGSCQjg6K6fe","P66755.0W",41.36866,-104.083,"IRR_GW",4,12,0.719779279279279
"523","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2020-10-02,105064,0,0.01,6,2019-11-05,762300,3427.64,332,"LveJl3OHlTl9","P6715.0W",41.36866,-104.083,"IRR_GW",4,12,0.86035140562249
"524","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2020-10-02,105064,0,0.01,6,2019-11-05,762300,3427.64,332,"jAy0DROShpAi","P26389.0W",41.36866,-104.083,"IRR_GW",4,12,0.86035140562249
"525","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2020-10-02,105064,0,0.01,6,2019-11-05,762300,3427.64,332,"e3N_aActYKjn","P31859.0W",41.36866,-104.083,"IRR_GW",4,12,0.86035140562249
"526","Acre-Inches","o4lEgmSjk2ky","LveJl3OHlTl9, jAy0DROShpAi, e3N_aActYKjn, FGSCQjg6K6fe",2020-10-02,105064,0,0.01,6,2019-11-05,762300,3427.64,332,"FGSCQjg6K6fe","P66755.0W",41.36866,-104.083,"IRR_GW",4,12,0.86035140562249
"527","Acre-Inches","qmaNEw4Led83","4O9O1YgTMD1K, 3kYuRFEYNsT4",2021-11-05,597080,0,0.01,6,2020-10-07,406858,1902.22,394,"3kYuRFEYNsT4","P174521.0W",41.020189,-104.404434,"IRR_GW",2,12,0.402330795262267
"528","Acre-Inches","jA9yTIKrt-Ay","ElcCkNaxVKns, oyBlhYcHtF6s",2020-10-20,294132,0,0.01,6,2019-11-20,211398,827.34,335,"oyBlhYcHtF6s","P17430.0W",41.09471,-104.11684,"IRR_GW",2,12,0.205805970149254
"529","Acre-Inches","jA9yTIKrt-Ay","ElcCkNaxVKns, oyBlhYcHtF6s",2021-10-28,432384,0,0.01,6,2020-10-20,294132,1382.52,373,"ElcCkNaxVKns","P260.0C",41.09471,-104.11684,"IRR_GW",2,12,0.30887399463807
"530","Acre-Inches","MCX8UYm7c8j0","NrhfCTk-7P54, X1diTNBUFCU_, F47KQiVdobJH",2021-12-01,8914.91,0,1,6,2020-10-08,8868.68,46.2299999999996,419,"F47KQiVdobJH","P28794.0W",41.36397,-104.18129,"IRR_GW",3,12,0.00919451073985672
"531","Acre-Inches","VmspB1EU4UCR","MwW_sktwKKns, w2vGwl3wFjCD",2020-10-21,754410,0,0.01,6,2019-12-18,540611,2137.99,308,"MwW_sktwKKns","P35.0C",41.16494,-104.21147,"IRR_GW",2,12,0.578460497835498
"532","Acre-Inches","VmspB1EU4UCR","MwW_sktwKKns, w2vGwl3wFjCD",2020-10-21,754410,0,0.01,6,2019-12-18,540611,2137.99,308,"w2vGwl3wFjCD","P33427.0W",41.16494,-104.21147,"IRR_GW",2,12,0.578460497835498
"533","Acre-Inches","jk_09nOPIetZ","eZtg2fBdh8SB, aOU7ACu-BriL",2021-10-11,943512,0,0.01,6,2020-10-13,721598,2219.14,363,"eZtg2fBdh8SB","P147.0C",41.00776,-104.251,"IRR_GW",2,12,0.509444444444444
"534","Acre-Inches","jk_09nOPIetZ","eZtg2fBdh8SB, aOU7ACu-BriL",2021-10-11,943512,0,0.01,6,2020-10-13,721598,2219.14,363,"aOU7ACu-BriL","P59226.0W",41.00776,-104.251,"IRR_GW",2,12,0.509444444444444
"535","Acre-Inches","VNSyPnJAkjn-","bhcmpHH_8fHB",2020-10-15,664464,0,0.01,6,2020-01-29,520833,1436.31,260,"bhcmpHH_8fHB","P15932.0W",41.04937,-104.19326,"IRR_GW",1,12,0.460355769230769
"536","Acre-Inches","VNSyPnJAkjn-","bhcmpHH_8fHB",2021-10-21,791001,0,0.01,6,2020-10-15,664464,1265.37,371,"bhcmpHH_8fHB","P15932.0W",41.04937,-104.19326,"IRR_GW",1,12,0.284225067385445
"537","Acre-Inches","vO5pXJ5-rG_D","OeFttMvZpRdI",2020-11-17,669184,0,0.01,6,2020-01-10,372448,2967.36,312,"OeFttMvZpRdI","P23918.0W",41.34648,-104.64732,"IRR_GW",1,12,0.792564102564103
"538","Acre-Inches","vO5pXJ5-rG_D","OeFttMvZpRdI",2022-01-03,951336,0,0.01,6,2020-11-17,669184,2821.52,412,"OeFttMvZpRdI","P23918.0W",41.34648,-104.64732,"IRR_GW",1,12,0.570695792880259
"539","Acre-Inches","voZLadabGv4b","1IclAjZiZzn5",2020-10-19,375407,0,0.01,6,2019-11-19,324613,507.94,335,"1IclAjZiZzn5","P172.0C",41.14473,-104.19351,"IRR_GW",1,12,0.126353233830846
"540","Acre-Inches","voZLadabGv4b","1IclAjZiZzn5",2020-10-19,375407,0,0.01,6,2019-11-19,324613,507.94,335,"1IclAjZiZzn5","P172.0C",41.14473,-104.19351,"STK",1,12,0.126353233830846
"541","Acre-Inches","voZLadabGv4b","1IclAjZiZzn5",2021-10-18,528054,0,0.01,6,2020-10-19,375407,1526.47,364,"1IclAjZiZzn5","P172.0C",41.14473,-104.19351,"IRR_GW",1,12,0.349466575091575
"542","Acre-Inches","HGkmE761zuo2","qbihZwRmfw8a",2021-09-27,845714,0,0.01,6,2020-10-21,600678,2450.36,341,"qbihZwRmfw8a","P29070.0W",41.20737,-104.48907,"IRR_GW",1,12,0.598817204301075
"543","Acre-Inches","hhsDbSa059l-","PwtQcOD7Iea8, cnGZxdxdBc5V",2020-10-21,397634,0,0.01,6,2019-12-13,294423,1032.11,313,"PwtQcOD7Iea8","P231.0W",41.17219,-104.12361,"IRR_GW",2,12,0.274789669861555
"544","Acre-Inches","hhsDbSa059l-","PwtQcOD7Iea8, cnGZxdxdBc5V",2020-10-21,397634,0,0.01,6,2019-12-13,294423,1032.11,313,"cnGZxdxdBc5V","P28355.0W",41.17219,-104.12361,"IRR_GW",2,12,0.274789669861555
"545","Acre-Inches","hhsDbSa059l-","PwtQcOD7Iea8, cnGZxdxdBc5V",2021-11-23,508203,0,0.01,6,2020-10-21,397634,1105.69,398,"PwtQcOD7Iea8","P231.0W",41.17219,-104.12361,"IRR_GW",2,12,0.231509631490787
"546","Acre-Inches","hhsDbSa059l-","PwtQcOD7Iea8, cnGZxdxdBc5V",2021-11-23,508203,0,0.01,6,2020-10-21,397634,1105.69,398,"cnGZxdxdBc5V","P28355.0W",41.17219,-104.12361,"IRR_GW",2,12,0.231509631490787
"547","Acre-Inches","HSaJoasSI2uX","icBOdjF2Huyt, vj7swsTUmpmX",2020-10-12,65953,0,0.01,6,2019-11-05,62149,38.04,342,"icBOdjF2Huyt","P23664.0W",41.03697,-104.311,"IRR_GW",2,12,0.00926900584795322
"548","Acre-Inches","HSaJoasSI2uX","icBOdjF2Huyt, vj7swsTUmpmX",2020-10-12,65953,0,0.01,6,2019-11-05,62149,38.04,342,"vj7swsTUmpmX","P102857.0W",41.03697,-104.311,"IRR_GW",2,12,0.00926900584795322
"549","Acre-Inches","HSaJoasSI2uX","icBOdjF2Huyt, vj7swsTUmpmX",2021-10-11,65953,0,0.01,6,2020-10-12,65953,0,364,"icBOdjF2Huyt","P23664.0W",41.03697,-104.311,"IRR_GW",2,12,0
"550","Acre-Inches","HSaJoasSI2uX","icBOdjF2Huyt, vj7swsTUmpmX",2021-10-11,65953,0,0.01,6,2020-10-12,65953,0,364,"vj7swsTUmpmX","P102857.0W",41.03697,-104.311,"IRR_GW",2,12,0
"551","Acre-Inches","hTgrjcWx5o47","XwI6zciHVk0C, _PcUAVDybJhR",2020-11-17,864224,0,0.01,6,2020-01-10,587772,2764.52,312,"XwI6zciHVk0C","P23917.0W",41.355628,-104.708114,"IRR_GW",2,12,0.738386752136752
"552","Acre-Inches","hTgrjcWx5o47","XwI6zciHVk0C, _PcUAVDybJhR",2020-11-17,864224,0,0.01,6,2020-01-10,587772,2764.52,312,"_PcUAVDybJhR","P61271.0W",41.355628,-104.708114,"IRR_GW",2,12,0.738386752136752
"553","Acre-Inches","Ow_B_-ufh_uT","ol1hoQJWi0F1",2020-10-19,469866,0,0.01,6,2019-11-19,288351,1815.15,335,"ol1hoQJWi0F1","P112.0C",41.11621,-104.18716,"IRR_GW",1,12,0.451529850746269
"554","Acre-Inches","mXn5Mkaperbn","--wVbu-XzplD, rOQkIEaENFoF",2020-10-07,191404,0,0.01,6,2019-11-05,136164,552.4,337,"--wVbu-XzplD","P155947.0W",41.33662,-104.184,"IRR_GW",2,12,0.136597428288823
"555","Acre-Inches","p_FlDpaxR7F9","vwsL-CCP-ytb, ZKxX5-1V2pav",2020-11-04,2758,0,1,NA,2019-12-11,1585.67,1172.33,329,"vwsL-CCP-ytb","P27.0C",41.22792,-104.117,"IRR_GW",2,12,0.296942755825735
"556","Acre-Inches","p_FlDpaxR7F9","vwsL-CCP-ytb, ZKxX5-1V2pav",2020-11-04,2758,0,1,NA,2019-12-11,1585.67,1172.33,329,"ZKxX5-1V2pav","P87389.0W",41.23023,-104.11597,"IRR_GW",2,12,0.296942755825735
"557","Acre-Inches","p_FlDpaxR7F9","vwsL-CCP-ytb, ZKxX5-1V2pav",2021-12-29,3509.64,0,1,NA,2020-11-04,2758,751.64,420,"vwsL-CCP-ytb","P27.0C",41.22792,-104.117,"IRR_GW",2,12,0.149134920634921
"558","Acre-Inches","p_FlDpaxR7F9","vwsL-CCP-ytb, ZKxX5-1V2pav",2021-12-29,3509.64,0,1,NA,2020-11-04,2758,751.64,420,"ZKxX5-1V2pav","P87389.0W",41.23023,-104.11597,"IRR_GW",2,12,0.149134920634921
"559","Acre-Inches","WdWTIVx_5_f9","RNZ9Xa-5WKTw, Q5z_JH1M_A-9, 83kk-BLi4cqC",2020-10-19,870954,0,0.01,6,2019-11-19,554116,3168.38,335,"Q5z_JH1M_A-9","P23661.0W",41.0915,-104.17256,"IRR_GW",3,12,0.788154228855722
"560","Acre-Inches","WdWTIVx_5_f9","RNZ9Xa-5WKTw, Q5z_JH1M_A-9, 83kk-BLi4cqC",2020-10-19,870954,0,0.01,6,2019-11-19,554116,3168.38,335,"83kk-BLi4cqC","P79323.0W",41.0915,-104.17256,"IRR_GW",3,12,0.788154228855722
"561","Acre-Inches","WdWTIVx_5_f9","RNZ9Xa-5WKTw, Q5z_JH1M_A-9, 83kk-BLi4cqC",2021-10-21,141180,0,0.01,6,2020-10-19,870954,2702.26,367,"RNZ9Xa-5WKTw","P191.0G",41.0915,-104.17256,"IRR_GW",3,12,0.613592188919164
"562","Acre-Inches","p5OqnvZlI1fz","NxreqpBbPQIl",2020-10-06,392150,0,0.01,6,2019-10-22,287406,1047.44,350,"NxreqpBbPQIl","P473.0G",41.05077,-104.43189,"IRR_GW",1,12,0.249390476190476
"563","Acre-Inches","ijV_1m6h52pU","XXGoz1Slkm1c, Har8Hmee8mhj, 4-67pcfXB9D_",2021-11-23,40589,0,0.01,6,2020-10-21,30132,104.57,398,"XXGoz1Slkm1c","P50.0C",41.157776,-104.121028,"IRR_GW",3,12,0.0218948911222781
"564","Acre-Inches","HZNrwbafqg6r","r3eVLZHUYwSA, kNJLCmp9EWha",2021-11-04,54307,0,0.01,6,2020-11-17,812374,2419.33,352,"kNJLCmp9EWha","P41821.0W",41.1907,-104.10966,"IRR_GW",2,12,0.572758049242424
"565","Acre-Inches","pM-4i9GRpuoi","tizEfy220a0j",2020-10-29,0,0,0.01,6,2019-12-18,0,0,316,"tizEfy220a0j","P161.0G",41.16734,-104.26006,"IRR_GW",1,12,0
"566","Acre-Inches","pM-4i9GRpuoi","tizEfy220a0j",2021-10-04,0,0,0.01,6,2020-10-29,0,0,340,"tizEfy220a0j","P161.0G",41.16734,-104.26006,"IRR_GW",1,12,0
"567","Acre-Inches","whULCBMlxXF5","YR02vH3oyupJ",2021-09-29,451534,0,0.01,6,2020-10-01,209374,2421.6,363,"YR02vH3oyupJ","P10101.0W",41.40425,-104.09163,"IRR_GW",1,12,0.555922865013774
"568","Acre-Inches","kIHVNyE4XlEL","tJTCKseYfIH-",2021-11-16,9822.58,0,1,NA,2020-10-02,7644.32,2178.26,410,"tJTCKseYfIH-","P115860.0W",41.4205,-104.278,"IRR_GW",1,12,0.442735772357724
"569","Acre-Inches","s-kUz37oB0xX","xMphC6-AfXYB, aLILUonYOsZp, DtpxG19Nbk-t",2021-10-28,216718,0,0.01,6,2020-10-12,884741,3319.77,381,"xMphC6-AfXYB","P77.0C",41.02241,-104.331,"IRR_GW",3,12,0.726108923884514
"570","Acre-Inches","i6QdDCK6l8oQ","h81UboHTn9FU, -emKcza4y-SG",2020-10-08,793004,0,0.01,6,2019-11-08,571912,2210.92,335,"-emKcza4y-SG","P33436.0W",41.36925,-104.18581,"IRR_GW",2,12,0.549980099502488
"571","Acre-Inches","i6QdDCK6l8oQ","h81UboHTn9FU, -emKcza4y-SG",2021-12-01,996207,0,0.01,6,2020-10-08,793004,2032.03,419,"h81UboHTn9FU","P31175.0W",41.36925,-104.18581,"IRR_GW",2,12,0.404142800318218
"572","Acre-Inches","i6QdDCK6l8oQ","h81UboHTn9FU, -emKcza4y-SG",2021-12-01,996207,0,0.01,6,2020-10-08,793004,2032.03,419,"-emKcza4y-SG","P33436.0W",41.36925,-104.18581,"IRR_GW",2,12,0.404142800318218
"573","Acre-Inches","Qa3KbK8Fbg26","3CmHmBVe0e7V, h_66rYlTogof, u5qEIeMMPPKj",2020-10-08,320829,0,0.01,6,2019-11-05,316617,42.12,338,"3CmHmBVe0e7V","P3070.0W",41.34743,-104.179,"IRR_GW",3,12,0.0103846153846154
"574","Acre-Inches","Qa3KbK8Fbg26","3CmHmBVe0e7V, h_66rYlTogof, u5qEIeMMPPKj",2020-10-08,320829,0,0.01,6,2019-11-05,316617,42.12,338,"u5qEIeMMPPKj","P26166.0W",41.34743,-104.179,"IRR_GW",3,12,0.0103846153846154
"575","Acre-Inches","Qa3KbK8Fbg26","3CmHmBVe0e7V, h_66rYlTogof, u5qEIeMMPPKj",2021-10-15,426991,0,0.01,6,2020-10-08,320829,1061.62,372,"3CmHmBVe0e7V","P3070.0W",41.34743,-104.179,"IRR_GW",3,12,0.237818100358423
"576","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2020-10-26,481470,0,0.01,6,2019-11-19,352149,1293.21,342,"mw2unHDfel5Y","P693.0G",41.14306,-104.18287,"IRR_GW",3,12,0.315109649122807
"577","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2020-10-26,481470,0,0.01,6,2019-11-19,352149,1293.21,342,"0pE_uL8v-alE","P15494.0W",41.14306,-104.18287,"IRR_GW",3,12,0.315109649122807
"578","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2020-10-26,481470,0,0.01,6,2019-11-19,352149,1293.21,342,"Gh8DxdY9BTU0","P28272.0W",41.14306,-104.18287,"IRR_GW",3,12,0.315109649122807
"579","Acre-Inches","QbgujCX9JaiN","mw2unHDfel5Y, 0pE_uL8v-alE, Gh8DxdY9BTU0",2021-10-18,694131,0,0.01,6,2020-10-26,481470,2126.61,357,"mw2unHDfel5Y","P693.0G",41.14306,-104.18287,"IRR_GW",3,12,0.49640756302521
"580","Acre-Inches","xgwH8qGX0EfL","IcqY_vuHCn3R, V1N0F3emLfxd",2021-10-18,393758,0,0.01,6,2020-10-19,282331,1114.27,364,"IcqY_vuHCn3R","P105.0G",41.14972,-104.15783,"IRR_GW",2,12,0.255098443223443
"581","Acre-Inches","xgwH8qGX0EfL","IcqY_vuHCn3R, V1N0F3emLfxd",2021-10-18,393758,0,0.01,6,2020-10-19,282331,1114.27,364,"V1N0F3emLfxd","P29884.0W",41.14972,-104.15783,"IRR_GW",2,12,0.255098443223443
"582","Acre-Inches","NixW891-zIi8","3Tyhowg11iZ6, W_XfcKsdsASk, d2OSGndvHrFf",2020-10-13,547141,0,0.01,6,2020-02-13,397859,1492.82,243,"W_XfcKsdsASk","P15490.0W",41.07108,-104.26927,"IRR_GW",3,12,0.511941015089163
"583","Acre-Inches","NixW891-zIi8","3Tyhowg11iZ6, W_XfcKsdsASk, d2OSGndvHrFf",2020-10-13,547141,0,0.01,6,2020-02-13,397859,1492.82,243,"d2OSGndvHrFf","P76101.0W",41.07108,-104.26927,"IRR_GW",3,12,0.511941015089163
"584","Acre-Inches","NixW891-zIi8","3Tyhowg11iZ6, W_XfcKsdsASk, d2OSGndvHrFf",2021-10-11,696438,0,0.01,6,2020-10-13,547141,1492.97,363,"W_XfcKsdsASk","P15490.0W",41.07108,-104.26927,"IRR_GW",3,12,0.342738751147842
"585","Acre-Inches","uoAiOIALoXJk","a0nduz3u7L8D",2020-11-04,0,0,1,NA,2020-02-21,0,0,257,"a0nduz3u7L8D","P1437.0W",41.25479,-104.13429,"IRR_GW",1,12,0
"586","Acre-Inches","L3Mz1kzUSkUy","Bm25D5Z_cFC_",2020-10-13,586889,0,0.01,6,2019-12-18,458190,1286.99,300,"Bm25D5Z_cFC_","P187.0G",41.17864,-104.34851,"IRR_GW",1,12,0.357497222222222
"587","Acre-Inches","L3Mz1kzUSkUy","Bm25D5Z_cFC_",2021-10-18,729037,0,0.01,6,2020-10-13,586889,1421.48,370,"Bm25D5Z_cFC_","P187.0G",41.17864,-104.34851,"IRR_GW",1,12,0.320153153153153
"588","Acre-Inches","QsZoMsglwjO2","j1AiHnscyXyN",2020-10-13,383717,0,0.01,6,2020-01-27,282928,1007.89,260,"j1AiHnscyXyN","P5840.0W",41.10447,-104.34754,"IRR_GW",1,12,0.323041666666667
"589","Acre-Inches","qEufxGN8UvXV","HPU73ab9BCVK, LUaxoYe0zh0i, DerGHo77CAIf",2021-10-11,997745,0,0.01,6,2020-10-13,756485,2412.6,363,"DerGHo77CAIf","P86907.0W",41.00772,-104.255,"IRR_GW",3,12,0.553856749311295
"590","Acre-Inches","xR7Yu2bIq354","uPAZUfUGWSFi",2021-10-18,414929,0,0.01,6,2020-10-19,299987,1149.42,364,"uPAZUfUGWSFi","P255.0C",41.146481,-104.154956,"IRR_GW",1,12,0.263145604395604
"591","Acre-Inches","l6cS6ZaV_9LT","l5SugZpw_oZr, Nsc_Lf_Rido0",2021-10-07,696223,0,0.01,6,2020-10-08,524732,1714.91,364,"l5SugZpw_oZr","P23184.0W",41.425333,-104.12228,"IRR_GW",2,12,0.392607600732601
"592","Acre-Inches","l6cS6ZaV_9LT","l5SugZpw_oZr, Nsc_Lf_Rido0",2021-10-07,696223,0,0.01,6,2020-10-08,524732,1714.91,364,"Nsc_Lf_Rido0","P27695.0W",41.425333,-104.12228,"IRR_GW",2,12,0.392607600732601
"593","Acre-Inches","L7lqLqpv05VE","awk1TreUVuLn",2021-09-23,438846,0,0.01,6,2020-10-07,115008,3238.38,351,"awk1TreUVuLn","P29631.0W",41.36573,-104.26,"IRR_GW",1,12,0.768846153846154
"594","Acre-Inches","xXWAXGM5_gMC","ky18p_WA_r6n",2020-10-21,123.9,0,1,NA,2019-12-18,123.9,0,308,"ky18p_WA_r6n","P37.0C",41.17099,-104.21522,"IRR_GW",1,12,0
"595","Acre-Inches","xXWAXGM5_gMC","ky18p_WA_r6n",2021-11-16,123.9,0,1,NA,2020-10-21,123.9,0,391,"ky18p_WA_r6n","P37.0C",41.17099,-104.21522,"IRR_GW",1,12,0
"596","Acre-Inches","Qh1TxpDoN7IY","n_xq3biOm0OZ, 8nxoQuvEhwHm",2020-10-22,838521,0,0.01,6,2019-10-30,599341,2391.8,358,"n_xq3biOm0OZ","P2349.0W",41.37632,-104.183,"IRR_GW",2,12,0.556750465549348
"597","Acre-Inches","Qh1TxpDoN7IY","n_xq3biOm0OZ, 8nxoQuvEhwHm",2020-10-22,838521,0,0.01,6,2019-10-30,599341,2391.8,358,"8nxoQuvEhwHm","P165190.0W",41.37632,-104.183,"IRR_GW",2,12,0.556750465549348
"598","Acre-Inches","UwQcU9SQIEPQ","7_hWvL4D-FXo",2020-10-29,680249,0,0.01,6,2019-12-18,487648,1926.01,316,"7_hWvL4D-FXo","P2428.0W",41.15791,-104.17731,"IRR_GW",1,12,0.507914029535865
"599","Acre-Inches","UwQcU9SQIEPQ","7_hWvL4D-FXo",2021-11-23,884550,0,0.01,6,2020-10-29,680249,2043.01,390,"7_hWvL4D-FXo","P2428.0W",41.15791,-104.17731,"IRR_GW",1,12,0.436540598290598
"600","Acre-Inches","QzDoq68tjqFu","ByOCKC3TVzv7, WBS_xYmLtDVP, bMD9qVyx_dcl",2021-11-09,716425,0,0.01,6,2020-11-17,396367,3200.58,357,"WBS_xYmLtDVP","P30174.0W",41.22517,-104.458,"IRR_GW",3,12,0.747100840336134
"601","Acre-Inches","iSaleNSQfZZF","l5SugZpw_oZr, Nsc_Lf_Rido0",2021-10-07,631136,0,0.01,6,2020-10-08,556087,750.49,364,"Nsc_Lf_Rido0","P27695.0W",41.425333,-104.12228,"IRR_GW",2,12,0.171815476190476
"602","Acre-Inches","QIEth8yc-sHW","NFbhvPwEWYIJ, xa6k_92M3VCy",2020-11-02,824083,0,0.01,6,2019-12-19,577008,2470.75,319,"xa6k_92M3VCy","P27597.0W",41.234753,-104.374194,"IRR_GW",2,12,0.645441483803553
"603","Acre-Inches","QIEth8yc-sHW","NFbhvPwEWYIJ, xa6k_92M3VCy",2021-10-18,46569,0,0.01,6,2020-11-02,824083,2224.86,350,"NFbhvPwEWYIJ","P801.0W",41.234753,-104.374194,"IRR_GW",2,12,0.529728571428571
"604","Acre-Inches","QIEth8yc-sHW","NFbhvPwEWYIJ, xa6k_92M3VCy",2021-10-18,46569,0,0.01,6,2020-11-02,824083,2224.86,350,"xa6k_92M3VCy","P27597.0W",41.234753,-104.374194,"IRR_GW",2,12,0.529728571428571
